-756950 0 0
-652201 0 0
-457543 0 0
-313144 0 0
-214242 0 0
-146752 0 0
-102244 0 0
-73343.4 0 0
-60070.5 0 0
-44175.3 0 0
-31272.1 0 0
-29369.2 0 0
-29815 0 0
-27556.5 0 0
-23189.3 0 0
-17508.4 0 0
-13305.2 0 0
-6360.78 0 0
-8604.77 0 0
-15114.7 0 0
-10322.3 0 0
-12410.7 0 0
-20556.3 0 0
-15139.5 0 0
-5206.92 0 0
-9227.63 0 0
-14849 0 0
-5177.85 0 0
622.417 0 0
-10612.5 0 0
-12329.5 0 0
-1244.21 0 0
-1151 0 0
-10498.1 0 0
-12490.5 0 0
-8499.57 0 0
-7864.2 0 0
-7422.78 0 0
-4823.88 0 0
-4874.37 0 0
-5228.32 0 0
-9715.22 0 0
-9995.13 0 0
-5906.34 0 0
-2915.64 0 0
1600.86 0 0
2700.7 0 0
1992.11 0 0
-4070.91 0 0
-13434.3 0 0
-14872.9 0 0
-3449.76 0 0
6566.67 0 0
3287.93 0 0
-7379.25 0 0
-5781.08 0 0
175.987 0 0
-744.262 0 0
-1365.38 0 0
-3928.25 0 0
-3246.18 0 0
-6092.75 0 0
-13306.3 0 0
-8585.24 0 0
265.642 0 0
-842.049 0 0
-3005.01 0 0
2942.51 0 0
7406.57 0 0
4286.21 0 0
3385.61 0 0
4389.82 0 0
-4938.79 0 0
-10023 0 0
-3439.29 0 0
-992.706 0 0
-871.471 0 0
-5236.44 0 0
-3317.8 0 0
3545.71 0 0
1588.28 0 0
-5247.86 0 0
-7842.34 0 0
-7129.58 0 0
-4371.92 0 0
175.606 0 0
-174.151 0 0
-3704.74 0 0
-4412.64 0 0
3255.38 0 0
7398.72 0 0
1924.71 0 0
-5266.81 0 0
-4864.84 0 0
-1771.13 0 0
2307.72 0 0
5827.31 0 0
174.867 0 0
-1606.71 0 0
1554.05 0 0
1727.79 0 0
2791.61 0 0
868.23 0 0
-2060.06 0 0
1493.76 0 0
-614.315 0 0
-1420.87 0 0
7334.73 0 0
1102.56 0 0
-4711.11 0 0
2539.55 0 0
3037.81 0 0
-4932.76 0 0
-4550.78 0 0
734.206 0 0
5684.87 0 0
6840.11 0 0
-3665.58 0 0
-5626.25 0 0
-2441.53 0 0
-921.226 0 0
8458.42 0 0
5603.85 0 0
-420.417 0 0
3482.79 0 0
-2169.33 0 0
-3132.53 0 0
4469.08 0 0
4806.34 0 0
4388.6 0 0
-373.911 0 0
-1367.58 0 0
4057.84 0 0
3564.06 0 0
1371.73 0 0
530.742 0 0
4547.78 0 0
8055.99 0 0
3322.03 0 0
-2659.46 0 0
-1701.85 0 0
8439.08 0 0
6281.39 0 0
-2277.1 0 0
-1615 0 0
-5265.71 0 0
-5072.14 0 0
1683.47 0 0
8479.69 0 0
7443.27 0 0
11698.3 0 0
15615.8 0 0
-413.283 0 0
-7874.96 0 0
65.4653 0 0
7431.3 0 0
10798.1 0 0
6759.94 0 0
4296.7 0 0
6155.95 0 0
3360.83 0 0
8924.53 0 0
13631.9 0 0
3941.46 0 0
1634.76 0 0
2596.57 0 0
3196.93 0 0
13128.2 0 0
15861 0 0
7689.1 0 0
5958.74 0 0
7680.29 0 0
11398.4 0 0
12238.6 0 0
8431.34 0 0
5835.41 0 0
8367.58 0 0
12528.1 0 0
13240 0 0
14445.4 0 0
14394.1 0 0
10829.4 0 0
14061.3 0 0
20996.4 0 0
20304.6 0 0
15852.3 0 0
14591 0 0
15118.3 0 0
22477 0 0
33031.8 0 0
36294 0 0
39485.5 0 0
47159.2 0 0
67772.7 0 0
103741 0 0
150375 0 0
216692 0 0
318665 0 0
465968 0 0
651973 0 0
752286 0 0
