-748625 0 0
-649109 0 0
-461936 0 0
-309995 0 0
-203883 0 0
-138636 0 0
-94957.6 0 0
-72789.7 0 0
-67378.1 0 0
-53102.1 0 0
-43870.9 0 0
-42123.5 0 0
-36307.6 0 0
-25573 0 0
-13010.4 0 0
-4477.39 0 0
-4926.11 0 0
-10675.6 0 0
-13209.8 0 0
-16324.6 0 0
-16026.4 0 0
-14086.4 0 0
-13378.4 0 0
-11677.9 0 0
-14665.5 0 0
-16366.8 0 0
-11105.1 0 0
-9777.32 0 0
-7396.1 0 0
-130.27 0 0
784.372 0 0
-4116.44 0 0
-9922.61 0 0
-10206.7 0 0
-1162.5 0 0
-865.772 0 0
-12190 0 0
-17858.3 0 0
-12111.4 0 0
3598.34 0 0
10931 0 0
-252.486 0 0
-6915.81 0 0
-9812.44 0 0
-9492.06 0 0
-9297 0 0
-10295.3 0 0
-2209.53 0 0
3104.35 0 0
-5639.83 0 0
-11227.7 0 0
-7133.94 0 0
-6260.07 0 0
-1659.59 0 0
3749 0 0
-321.843 0 0
-6896.2 0 0
-7577.19 0 0
-400.211 0 0
78.5563 0 0
126.796 0 0
-436.636 0 0
-8503.63 0 0
-5041.22 0 0
1839.91 0 0
-1299.3 0 0
-11525.6 0 0
-8442.17 0 0
917.629 0 0
-3443.78 0 0
-1853.52 0 0
2149.63 0 0
2028.27 0 0
8389.2 0 0
2546.51 0 0
-4135.31 0 0
-4744.45 0 0
-508.345 0 0
2278.17 0 0
-2011.67 0 0
-6767.15 0 0
-6696.41 0 0
770.954 0 0
-1579.04 0 0
-7878.04 0 0
-4743.31 0 0
5106.81 0 0
918.166 0 0
-3509.39 0 0
-113.272 0 0
-3502.63 0 0
-6068.77 0 0
-5407.58 0 0
2024.6 0 0
2117.48 0 0
3701.04 0 0
2785.46 0 0
-4309.2 0 0
-4507.28 0 0
-4340.8 0 0
-4292.62 0 0
6648.05 0 0
15524.8 0 0
6080.11 0 0
-3038.51 0 0
-4692.01 0 0
141.356 0 0
1343.37 0 0
-1377.55 0 0
-3855.15 0 0
-6293.17 0 0
-8624.98 0 0
-4037.13 0 0
4883.43 0 0
5988.32 0 0
8573.26 0 0
6967.17 0 0
5867.59 0 0
7492.7 0 0
687.168 0 0
-4921.03 0 0
-6597.09 0 0
-3010.72 0 0
2875.53 0 0
-2850.69 0 0
963.25 0 0
2866.67 0 0
-2630.12 0 0
431.08 0 0
5418.65 0 0
14289.1 0 0
8695.04 0 0
991.953 0 0
2197.7 0 0
2876.15 0 0
3497.72 0 0
1973.14 0 0
-3415.77 0 0
-481.275 0 0
4657.67 0 0
8548.1 0 0
6111.12 0 0
272.895 0 0
1846.44 0 0
4763.7 0 0
9376.81 0 0
10181.5 0 0
2407.07 0 0
-709.665 0 0
2410.78 0 0
-227.681 0 0
-2667.15 0 0
3671.86 0 0
5835.05 0 0
4987.13 0 0
5005.85 0 0
8383.69 0 0
6238.44 0 0
-7484.24 0 0
-3638.9 0 0
10572.4 0 0
17420.8 0 0
15314.3 0 0
10567.7 0 0
4563.68 0 0
4214.16 0 0
1388.38 0 0
-2763.93 0 0
-639.315 0 0
4662.36 0 0
12819.4 0 0
19078.6 0 0
13778.3 0 0
4515.02 0 0
-2900.56 0 0
1659 0 0
10097.2 0 0
12963.3 0 0
14946.9 0 0
16719.8 0 0
21370.2 0 0
17324.2 0 0
14299.1 0 0
8905.84 0 0
9115.51 0 0
18249.7 0 0
23588.8 0 0
24354 0 0
23155.3 0 0
24401.2 0 0
36361.7 0 0
53842.5 0 0
64908 0 0
71689.2 0 0
102020 0 0
157547 0 0
217320 0 0
308459 0 0
453890 0 0
644796 0 0
749505 0 0
