-13445.3 -4345.72 433.639 884.442 -13363.5 -4928.8 1141.63 6114.99 19551.5 -4743.15 1184.64 1175.29 -4545.69 -1307.1 -4058.63 4250.92 19109.3 9009.95 20619.1 -8363.38 -11916.7 635.935 25756.4 18167 1142.95 -2109.08 -4844.82 25663.8 11612.6 13788.4 6917.58 -9887.07 4180.05 3895.42 14311.3 -3463.39 -17718.7 -9765.48 -5847.74 6411.99 -4048.58 3490.23 4732.39 -1083.98 27928 -8829.59 -16090.5 2045.8 22508.6 6888.92 3934.54 3686.69 10215 -2.86745 7988.46 2147.42 10965.6 14000.3 -4147.94 8340.95 32299.2 22560.9 -811.753 -3648.65 9851.42 -6928.37 3598.51 -1246.3 16790.6 3364.4 4463.32 9615.71 -7982.88 -21554.1 -6429.54 25050.6 -15811.3 -26748.9 -10290.8 -280.386 -8689.32 16709 -13002.7 -18641.2 1849.32 7745.23 10273.3 -6764.92 17570.7 11232.5 -2750.6 25737.7 16781.8 -18718.2 -23264.1 3924.36 5198.31 2635.79 -23345.9 -980.089 -27758.2 -10787.6 -8103.39 9180.88 4003.58 17289.5 4010.71 603.075 -9271 -12852 -5210.21 1870.36 30902.4 4279.37 -10533.3 -8824.39 7118.24 17477 11777.6 -6042.52 1166.6 -5854.25 -341.977 3376.86 -18942.6 -2016.39 -18408.2 2970.29 -4333.4 -15616.3 -30338.3 -13847.2 -25596 -21463.7 -20505 5245.95 -4345.89 4055.17 1607.3 10576.5 12959.1 5633.42 -10686.7 -29258.3 -12519.7 -1646.93 -14313.6 1717.8 15185.7 -11102 -20014.9 -5615.34 14068.6 11867.6 7031.54 8259.91 -8910.74 -303.041 6717.46 -5524.71 -13038.3 -21548.9 -24784.2 -10905.1 -7466.83 11719.1 5142.87 9005.63 5276.95 4704.86 -10327.9 -18969.9 23822.6 -3468.95 -12042 3114.49 3792.14 1499.03 -5705.55 -534.922 -5146.14 -13903.2 16607 7821.76 10635.7 7168.76 790.375 14468.4 -6121.01 2364.31 -664.972 -5136.21 -27971.5 11192.8 5912.66 -26033.3 623.611 2747.57 -836.987 135.347 6042.05 
-7259.56 -4337.31 -7454.32 -4701.05 6706.92 12662.6 12157.8 6350.73 879.701 8727.24 2644.48 -2225.87 6538.53 11791.3 7214.5 -903.874 -1675.92 4708.95 -21837.1 -8399.93 -1445.97 -1438.24 13330 11066.4 7396.81 17269.2 17497.5 -10171.5 2671.86 20370.1 437.827 2761.71 14018.8 3773.37 1326.17 4784.92 8050.68 -683.317 -8211.01 -11310.6 7501.6 714.224 -6684.12 -1303.64 8670.1 24418.1 -6293.6 -24065.8 -32326.9 -22058.1 1221.38 -7223.3 8596.8 10454.5 199.905 -7469.63 -11056.7 5488.75 17629.5 -1472.2 -18837.6 -13453.5 -10694.8 1196.53 -329.702 13961.2 10467.4 8916.46 9664.8 18705.4 173.794 -12391.2 32977.3 20519.7 -20667 2751.31 2340.24 18846.9 2661.72 -232.29 -2744.49 -13203.3 9754.89 41067.3 7041.31 -24584.4 -1254.46 2566.14 -1328.25 -8594.42 12319.8 5024.21 2404.46 3848.38 10551.6 -23449 20965.2 78.0206 13151.2 2567.97 -36159.7 17133.9 -4934.43 23315.5 15216.5 7694.31 -18657.8 -22161.5 -4790.43 -13153.7 16313.1 15762.6 -3396.19 -23918.6 -9249.24 4088.8 14988.6 -7810.81 11615.8 2763.37 34351.7 22399 1779.51 -8590.31 15221.6 -26792.2 8238.2 1945.38 1568.16 -4563 23074.3 8276.7 -7865.89 4886.86 35361 37029.5 17689.1 -8958.92 -13653.8 -23397.8 -11462 -1616.72 7101.37 18944.8 -8127.18 24365.1 9816.09 -3121.99 3953.1 -13132.1 -6453.05 -30938.4 -4399.51 3698.86 -19961.5 -2274.8 14554 9326.82 -9106.21 -3710.1 9631.94 -2606.98 1304.49 -1128.48 -13636.7 14928.4 -1618.79 -21043.5 13698.7 -543.937 -2005.47 7584.58 -721.464 -18553.2 -3101.43 -2812.86 23274.3 -25775 -2852.17 -918.519 -4808.3 -14313.1 -31207.5 -21116.7 5144.25 3964.29 15003.9 1100.31 -10479.4 -12335.9 -11950.8 -5104.26 -12458.6 -4460.38 6288.95 -12568.1 962.135 -1341.84 -4002.57 -791.782 13303.9 
-18276.7 -2830.41 -8746.79 -2565.93 -8579.25 -183.123 -1882.36 -13693.2 1253.29 109.318 -17808.6 -3849.48 10353.2 115.837 8231 -611.829 -8476.35 -1012.61 -52.0435 18577.2 -2096.99 9496.04 -17140.7 -26735.1 22124.7 -4002.69 18903.7 -9565.04 11879.4 3308.6 27269.3 -9257.79 -16793 462.755 -6646.24 -9365.98 -19414.5 5079.89 -18948 -19143.9 4108.83 6154.76 19359.6 -2477.98 -7258.04 3984.71 -1358.6 4502.95 20981.1 16294.1 -18214.3 -5005.84 23316.2 -18970.4 -13294 1243.27 6401.66 15643.1 23547.9 -3255.27 -13639.4 10933.1 12358.3 -12042 -14892 -8509.74 -8286.77 10766.2 -7793.41 -28060.1 -4825.07 9153.07 16816.1 9774.24 8842.95 2410.93 -4677.98 -28188.9 -25272.9 -15919.3 -9749.25 19554.4 -2691.59 4867.57 29617.8 3958.38 4480.18 -7361.6 -3658.51 -15013.2 -13505.3 8865.72 -23700.6 -27500.9 9665.68 -187.626 372.425 -9358.86 11531.4 21909.1 19732.9 10470.4 -6995.56 21706.4 -15349.2 -1731.95 -20628.5 -26576.2 -10905.5 -20311.9 -18553.9 -15568.4 -7696.48 -32544.8 -2754.17 303.958 13817.2 -7873.35 2907.53 14894.1 7903.78 13497.8 -10139.9 -15103.9 -14233 7393.39 23348 -4151.07 -200.314 -4006.04 -18131.8 7064.72 18704.4 1953.39 14671.3 4696.04 11587.1 1839.6 15752.5 -4288.34 -2543.02 12610.5 -3459.47 3001.31 -7996.26 22145.2 -7515.15 18021.1 11931.8 -8602.78 -2821.64 -7129.55 -7920.22 -24632 -3696.7 3779.28 66.3501 -7628.22 16362.2 14854.3 -13924.2 -2112.28 -3477.02 -902.354 19350.6 16556.7 2818.27 1304.95 -983.223 -2615.53 -3838.7 -19582.7 -12508.8 10756 6095.97 -3430.11 2708.7 -12195.2 -4020.63 -21900.9 -1859.41 -4385.3 -6806.54 384.652 9129.15 6233.07 -2012.8 2046.02 -4379.33 8045.24 5957.46 10833.2 5377.62 2303.71 1902.67 -3429.1 10676.2 6115.92 694.533 527.315 8061.26 
-14034.4 1819.2 8546.99 -1627.91 1489.56 -543.734 -28.1117 -5548.74 -5633.83 2284.49 -1589.12 -5749.73 8048.87 -5786.06 -2432.21 14743.5 -4990.42 -11850.6 -21519.3 530.284 1186.14 -3727.41 -4463.96 -2234.55 -10022.5 -10058.9 -2952.43 12455.9 9113.31 -2003.76 6812.75 15885.7 -100.422 2899.03 13222.5 -9508.44 8489.84 18241.1 11829.5 15871.7 21545.4 18776.6 -2647.04 -9337.8 -13390.9 -4595.11 12734.8 7932.07 12140.7 -13106.1 17935.4 20112.8 591.868 -5597.92 6976.18 8106.61 -6661.91 17132.1 -5789.22 -19507.5 1028.66 2165.33 -17814.3 17607.6 5335.51 4628.47 21821 12347.5 5398.58 6656.88 -16893 -1820.67 -14862.1 -19760.3 -22160.5 -702.615 20434.8 -2259.61 25307 -3300.68 8709.2 -3050.65 -17952.2 -18211.2 -27621.5 -2748.62 -13888.1 1041.38 8308.99 -15495.3 19408.2 26323.6 -2699.77 -378.719 9862.89 -15002.8 -7007.8 16299.2 1042.59 27979.4 2093.02 -8840.55 -10285.7 5539.02 -13197.4 4266.63 13805.2 10700.8 15390 8693.97 -8599.38 -6338.31 13504.7 17941.8 32085.4 12307.2 9492.59 1541.9 15000.9 17453.6 25995.6 -2926.47 8585.25 -4937.51 3988.88 40593.2 5303.93 -3617.62 5173.09 -8532.9 -3758.38 -20939.9 3540.02 -8337.13 -2071.87 -2293.09 -1391.02 -7087.51 -1874.89 -29144.9 3575.35 6172.6 -5545.51 -15027 10980.2 -195.791 -2613.5 31348.8 3443 -9021.77 -1953.86 4760.6 10802.7 5722.93 5115.49 -3323.09 -10200.3 2171.61 -13497.8 -12150.8 -14389.8 16208.9 10140.6 21417.7 -1125.04 15198.3 16908.8 10879.1 1808.06 -15806.3 -10903.9 -241.006 -7852.78 -11672.5 6768.68 -14025.9 -14605.9 -2890.25 11990.9 -2794.34 3200.47 10270.9 -6189.66 13351.5 -7275.93 -99.7468 -15570.5 -10622.4 10018.2 7264.01 -8205.13 -5559.94 1.49421 6910.33 -6569.22 4397.72 4710.69 3192.74 319.757 -8758.51 4990.85 
-11482.3 2238.08 -13497.3 -12453.3 3048.72 -11271.9 1878.35 -4555.2 6340.46 -2120.42 5815.61 1251.11 14473.4 9381.29 9254.56 -8645.6 7020.55 11364.4 -5065.75 -5301.65 -8513.41 10822 7514.21 -15082.7 3518.3 -10975.4 -8368.48 -2168.26 -20777.8 -19520.3 -11540.6 -10265 5306.96 842.666 -1567.83 -3425.44 5964.1 11695.5 9743.79 18446 6979.9 -6047.09 -4341.92 16861 8066.38 -3156.16 10065.4 10018.7 19943.2 1022.11 -2496.02 -8023.16 -12079.7 34932 6130.01 -22750.1 -28028.4 -12844.3 -11020.4 7332.73 4506.3 -31213.5 -30637.8 -1749.4 -12087.2 -5139.23 2738.7 3178.06 5474.6 -2141.02 9376.76 -8765.07 -34497.4 -11325.8 6260.33 12474.9 -9194.37 5321.83 -20924.8 -11113.8 -1473.39 409.524 -8176.88 -5036.04 -17382.8 -10389.7 20585.1 -12816.1 4437.86 -30630.4 -10982 -6936.35 2565.52 6601.33 -7018.67 4056.69 14427.4 20549.6 2107.24 13056.3 955.061 4361.98 27650.9 -2338.09 -9350.06 -7865.99 -14896.7 5164.8 3662.67 26179.3 12521.3 15387.7 -1420.76 -15539.4 11217.5 -1546.53 -20220.2 -22317.1 14097.4 6146.58 4312.23 -20995.2 -1821.54 3571.54 4650.76 39174.5 -9506.8 9868.77 21329.7 -13932.6 5536.86 -1176.09 -9586.38 4910.23 -11841.9 -9609.16 31581.8 4676.75 183.109 -1423.61 7003.29 291.543 -20514.9 -1749.77 8295.97 -11307 -9134.77 3192.45 -14847.9 -26179.4 -17503.6 -23041.5 -29341.4 10646.9 13114.7 1732.01 -2251.83 -5975.43 -6746.76 8803.8 -10612 13605.6 -1859.36 1555.76 9953.88 15890.7 -2413.01 1902.31 11405.6 -10205.5 -14795.9 -5580.97 -11473.8 -11145.7 -5979.38 -18555 -10254.6 921.027 10987 8709.34 6787.1 3493.7 4991.37 -15808.8 -18325.8 5235.02 -4346.97 -15241.6 5564.05 17310.6 12954.4 11830.5 -1138.95 15210.5 9506.31 16899.8 -6014.3 850.948 -1422.09 2306.5 1411.68 
-26504 -12076 -687.638 3927.64 855.451 2268.9 -15848.1 -10118.4 -11723 11083.5 8364.61 -7609.13 6360.62 -266.934 12084.2 1424.27 -10254.6 -7690.03 15145.1 14622.6 5775.59 -10075.6 -7007.69 4750.76 -4074.5 -15856 13939.4 19314.6 -528.809 -3533.77 251.27 11120.9 5956.11 889.025 14041.1 -4607.97 10388.8 26663.4 25560.8 14287.4 -5401.49 -3900.53 -19336.2 -16752.3 -1396.91 -128.492 -3720.52 4910.45 7444.62 13077.9 34032.7 4660.36 -9241.48 -3112.98 1705.85 7645.55 2483.06 -14487.6 -2145.97 1311.94 22947.2 11549.3 -9988.32 -12611.6 -261.918 14047 3237.43 11987.2 18727.9 5005.42 -4292.16 2467.24 -9436.34 139.592 36081.4 -6867.79 24157.3 16143.5 -17240.1 -17474.2 -4539.65 23955 16376.6 -14976.9 -3785.03 17620.1 -7094.36 19854.9 9684.07 9885.1 8705.44 -6757.15 -17809.9 -8350.49 -4710.27 19951.8 28080.8 -14124.5 -5846.14 -6553.71 -895.025 -6881.08 -13569.1 13787.5 13866.8 8035.19 -14715.2 -3069.87 5910.94 12986.6 -5596.29 8998.73 -30956 8738.09 -25223.4 -21440.1 -4891.57 1504.41 33018.7 -18205.2 -33146.8 -22694.6 -14268.8 -4402.06 4139.93 32000.3 15595 -8137.92 -13094.6 -4835.29 -6279.25 33089.1 5925.01 18425.1 29078.6 -11039.7 -12176.1 8964.14 26651.1 9655.74 2414.47 -14663 7389.37 -12310.8 1255.67 2987.87 -10817.8 -5600.23 -25109.7 -22237.6 9624.7 4403.67 8192.8 -10961.1 7685.44 10494.2 22028.8 33287.5 5392.66 -10910.4 8245.16 -8940.12 17838.3 -12916 8811.75 15142.9 8154.92 -6184.83 -456.36 -10331.5 12023.9 12668.6 4859.33 -7932.4 11240.4 -15098.3 -10018 8131.06 12556.6 4205.83 15696.8 13017.7 -3292.9 8283.65 2822.06 9902.88 3212.67 11007.5 -2778.17 6924.53 -4715.28 -23288.4 8022.54 -8182.94 4655.4 2716.86 -6481.58 185.647 -9242.33 -2422.04 16106.9 
-12536.2 -1663.85 -9286.12 -475.904 937.247 5072.03 2399.44 -4784.47 -2194.28 294.048 5532.71 10747.3 -1369.39 -9403.49 -515.938 7503.44 14641.7 7906.99 -17346.6 2709.21 7413.73 -5393.34 9856.77 19435 4199.72 -3850.48 -22495.4 -29044.6 -16665.5 4810.06 -5518.47 7605.67 203.64 -4912.02 32209.3 7265.1 6587.9 16232.2 -15023.1 -9159.48 4342.45 -6185.75 -791.053 13471.9 29648.6 -8245.4 21045.7 20026.5 -21388.1 -9641.13 -4588.43 -11978.1 2961.82 389.21 -17686.6 -3240.37 12496.6 6748.17 -15820.9 -19368.8 -15139.9 -3932.31 25918.7 -8303.91 -14140.5 -4651.69 5652.97 10006 -116.579 3483.16 -27863.3 21207.7 5667.7 6477.07 39611.3 12879.7 -18068.3 -6534.61 13174.5 2889.21 -5490.77 7205.4 20865.8 -13409.8 9282.27 -24879.5 -9945.46 -2092.19 18285.5 16226.3 -5811.95 -13557.1 11618.7 -301.799 8285.9 -4820.5 -5021.35 11206.2 16203.2 8225.06 -3682.56 -9953.67 1397.22 -934.041 -7083.85 4246.27 -15549.6 14127.5 14081.6 -15872.8 8580.71 32236 318.383 -11712.6 7711.18 -8169.93 -11416.9 1471.54 -15221.6 -4043.71 10582 -11386.1 7109.54 3799.17 6963.8 -8106.05 3387.11 25143.4 823.766 -23737.2 12017.6 25181.5 35323.9 -20963.4 -102.966 13099 -4142.3 4290.53 -10158 -17353.2 15919.4 -14485.6 -5680.17 -18874.3 14035.7 15591.7 -8549.32 -2339.84 -16203.7 -1775.87 14972.4 -1127.06 19610.4 12086.5 -9955.67 16415.9 -2933.26 -1076.87 -9342.89 11894.9 -5063.99 10778.8 18788.6 18256.8 10283.6 -8678.69 -26539.7 12320.7 11621.3 -7928.53 -1493.99 -17246.6 -3032.64 15133.2 2935.18 9147.23 23117.7 -28489.8 -17025.5 5447.18 1980.34 7065.93 4270.32 -9112.99 8924.76 18071.1 -6847.39 -1614.3 -4588.07 7866.87 2815.38 8099.46 -6438.03 -16742.2 589.031 6820.21 2659.7 -707.916 4231.72 2934.44 16682.1 
-8080.77 -1414.91 790.298 -6907.5 -6944.91 11877.8 7764.27 -378.028 -12390.1 -14583.4 323.61 9479.4 9461.82 3060.36 12406.1 9492.23 7031.36 -9079.84 -6256.94 -11944.8 -4654.41 9070.88 9137.18 -5393.91 24353.5 3496.04 11206.9 -4142.79 355.777 -4379.52 2368.16 -11111.9 13699.3 8856.73 25681.7 -16803.9 3353.46 -4231.51 6987.48 11423 -1281.03 -29485.6 -10668.4 1518.85 3644.81 2184.38 -12443.2 -5376.2 -3184.57 -595.804 3949.49 2825.15 -647.417 -2727.38 -8550.29 1799.52 -11359.8 -12775 -13908 20377.6 -14422.5 7599.65 -4361.76 -8522.37 13024.4 10228 11525.2 2628.81 422.895 3554.95 -12143.9 69.0417 4226.11 7752.63 -15551.1 6621.26 29676.3 -2487.76 -1291.73 2591.41 6475.53 13438.5 -10831.9 11382.5 2682.49 -464.449 34.5953 -14407.9 11013.3 13363.1 3041.05 -16813.8 -14813.5 -16458.5 -13527.1 -316.239 -813.471 2314 5451.87 12157.5 -20287.9 -23398.6 -8006.68 -11040.9 13534.8 9622.17 20691.6 6025.93 7368.24 6094.68 7002.01 -23234.5 12326.5 15589.4 26687.1 -33382 -4152.15 15796.6 4528.87 2503.25 25475.7 -7149.45 3553.69 4034.09 18671.7 7248.57 21469 -3881.24 -10263.3 -15093.6 -19788.3 3550.43 14660.3 36622 3747.77 13391.3 13033.7 793.291 16210.6 28710.8 4668.15 9920.78 13419.2 25871.7 7021.95 9426.37 36007.1 6040.13 -14331.6 7253.23 -14207.2 3683.05 372.964 4011.26 19942.5 13778.7 3471.48 5977.1 7479.88 5313.07 -18452 7018.19 -26740 -20750.9 9169.35 13801 -20191.1 -12445.6 -8581.74 -7731.64 -25948.8 -8595.52 7184.81 2979.84 21751.1 30195.8 -11572 8757.84 2182.03 9790.27 -6202.53 4817.93 -1382.77 -13559.8 -9509.74 19463.8 17265.8 -2933.14 6958.87 -17973.4 -5191.69 -2753.73 583.387 -25352.7 -14043.4 -737.617 -6541.99 -9222.01 -5912.09 -2005.67 13899.4 
-17073.9 -10728.4 -13582.3 -13747.5 -4507.29 -10924.8 -231.008 -459.897 8564.37 1036.76 14829.2 4554 12913.5 2131.99 2020.79 -402.025 8021.29 17020.5 3331.77 1604.71 7607.29 6047.03 915.275 -15946.6 1952.87 -12177.6 -1350.97 -2043.89 -8551.41 99.6473 1509.01 -3106.64 6051.29 2013.99 11889.2 15254.4 -218.462 2450.4 -19339.2 4626.97 8612.97 16823.4 -7444.98 328.347 -6096.64 10795.3 -14879.3 -15267.4 11201.5 12821 17754.6 21088.2 -16622.8 6627.32 -19183.6 -18896 10882.4 13268.3 7591.52 7175.86 14964.4 17901.8 10026.9 -16201.1 -18474.5 -8603.97 -16651.8 5751.35 12573.7 25209.5 21738.9 -11215 33667.6 2452.68 3989.4 14212.7 -954.619 1889.15 -26529.1 -9288.8 -5912.85 -10909.7 -22451.9 1879.84 2976.8 -21479.4 11010.5 -2680.48 11375.6 25968.1 -13002.4 4811.97 929.429 -12506.3 12795 2703.71 12790.8 11281.1 4503.1 12797.7 -19560.7 -4460.74 512.738 -2302.65 -17043.2 -10687.4 -8569.27 28041.2 -338.334 -19028.4 5148.1 2617.54 -7268.29 -5891.18 22710.8 7940.28 7122.59 -6562.37 4729.82 -18338 30626.4 27806.4 3901.94 14678.5 8765.83 -2233.96 7041.33 27165.7 -16786.2 -8624.89 -14110.4 -11935.3 -18388.6 -12485.7 -8060.7 2071.69 5631.14 -18194.6 14802.8 -5122.14 -10820.5 8942.25 27322.5 -468.954 -7981.97 -20964.1 -563.351 -4401.01 1138.68 44.9957 -7954.42 567.953 11115.5 2673 8965.79 19453.1 -11194.7 -2690.89 -10935.7 -7742.76 9029.65 15206.5 4888.78 3601.72 4293.26 -6612.04 7126.48 8336.65 572.392 12004.1 16850.7 16618.7 -3332.88 5442.7 -2058.16 -8202.45 4819.24 -6010.74 9027.43 15559.3 -15694.2 4253.51 1680.98 12823.1 22186 -3278.98 1922.97 2386.41 1554.89 3583.23 6422.7 4017.61 -21597.7 -2104.88 10766.4 1440.86 5291.87 -3514.97 -187.338 39.4105 10855.9 
-2790.94 -325.482 7116.1 6621 8034.71 10775.8 1128.54 -4471.67 12624.1 4336.87 -10017.3 9369.63 -2463.27 9630.99 12685.9 20953.8 -4460.63 5057.82 14300.2 8268.14 8179.68 9560.25 5521.21 -9543.05 4057.64 -2557.49 1516.5 11833.3 -2929.84 17876.3 14065.4 -1266.76 2683.75 -22641.1 -15606.9 -8413.57 -4943.69 -6910.36 5591.74 1872.71 417.594 -2762.83 -31727.9 -10888.5 248.423 4611.47 -6021.3 -16055.3 7236.39 21777 -23303.4 4697.67 10383.4 4205.8 5241.4 -4704.78 -28494.1 10287.2 -1214.13 -325.491 1313.19 9250.21 11079.2 13046.1 -2159.97 8032.47 -4564.49 1104.24 19143.3 -2645.15 840.527 -23254.9 -24699.6 -15793.2 2714.26 58492.2 22941.4 -18770 19889.9 -1023.03 -29115.4 -21057.4 -26718.7 9615.01 -575.823 -7685.21 4807.23 14293.3 14052.1 -6077.53 -9381.83 -8890.18 6282.59 34024 5812.16 -2907.81 5680.04 -25561.9 2322.8 12905.2 -2155.52 37637.8 -6271.59 12825.6 4931.78 -4783.67 -13467.6 -4638.42 -15293.8 -29369.2 21848 18116.7 4670.83 4910.7 -20237.9 -32808.8 -11264.3 -8311.44 9133.99 -4879.67 12279.3 -3007.19 -2871.3 10049.1 8970.6 9938.58 -18672 9225.76 -3136.89 34063.1 18907.7 10826.9 5876.02 10082 342.365 -2990.28 17136.7 6570.15 -5013.92 -3750.89 17457 2061.54 -12711.4 -1223.62 9688.81 -2978.49 5421.7 -2949 -6776.99 -5903.26 -7906.81 4005.85 -2680 3572.46 -19164.2 -5458.51 -31616.8 3965.33 9057.07 -4501.69 24040.7 5360.04 -1968.5 -1581.71 -23671.2 -4718.48 -9475.89 -9886.76 7400.31 7874.33 -7881.05 -17014.8 3136.35 -7143.5 991.71 -7013.25 -3345 -12825 -12891.5 -951.157 6552.12 16876.6 16482 4369.76 -10548.5 4141.29 -15222.1 -13869.2 -8686.77 725.967 -2877.05 -2313.41 -8291.98 -4663.39 -8435.08 -3730.21 -6038.06 3523.6 891.654 3847.34 3997.09 
