-755157 0 0
-648806 0 0
-460447 0 0
-321628 0 0
-215405 0 0
-141606 0 0
-103314 0 0
-78927.1 0 0
-59072.7 0 0
-46297.7 0 0
-36934.8 0 0
-28605.7 0 0
-23811.6 0 0
-19209 0 0
-17716 0 0
-19457.3 0 0
-16009.5 0 0
-9202.87 0 0
-10524 0 0
-13033.5 0 0
-10544.7 0 0
-14087.8 0 0
-18703.4 0 0
-14030.2 0 0
-9764 0 0
-8213.43 0 0
-8559.26 0 0
-11257.3 0 0
-8789.01 0 0
-4295.65 0 0
-2276.87 0 0
-2382.44 0 0
-2567.52 0 0
-4565.78 0 0
-13391.2 0 0
-16790.9 0 0
-5188.05 0 0
1500.51 0 0
-5394.46 0 0
-7912.1 0 0
-8850.95 0 0
-6246.65 0 0
-5541.75 0 0
-9045.12 0 0
-8601.75 0 0
-6939.58 0 0
-2403.43 0 0
4220.97 0 0
4881.78 0 0
-3385.21 0 0
-6161.25 0 0
-7931.54 0 0
-11298.9 0 0
-9005.6 0 0
-5451.48 0 0
-9429.88 0 0
-9658.27 0 0
179.205 0 0
5294.16 0 0
1114.03 0 0
-4072.67 0 0
-6681.03 0 0
-5702.72 0 0
3484.93 0 0
8946.19 0 0
3706.4 0 0
-2099.33 0 0
-3588.93 0 0
-1051.49 0 0
-7198.13 0 0
-13186.4 0 0
-3779.97 0 0
-325.94 0 0
-7872.19 0 0
-4548.4 0 0
6022.59 0 0
6682.11 0 0
2232.97 0 0
-2585.34 0 0
-3601.41 0 0
-1604.61 0 0
-73.5209 0 0
-811.363 0 0
1015.26 0 0
5220.09 0 0
2041.89 0 0
-5654.72 0 0
-6099.22 0 0
-1040.77 0 0
-539.259 0 0
-4148.62 0 0
-6024.59 0 0
-1426.43 0 0
5715.27 0 0
7599.51 0 0
5382.98 0 0
1208.72 0 0
-4437.45 0 0
-4225.14 0 0
-4054.58 0 0
-4709.37 0 0
-4062.23 0 0
-5744.08 0 0
-2926.39 0 0
966.011 0 0
-5007.1 0 0
-3356.23 0 0
10763.9 0 0
9912.16 0 0
1532.21 0 0
-567.591 0 0
4395.71 0 0
6234.39 0 0
529.494 0 0
630.185 0 0
746.243 0 0
-2595.65 0 0
-2858.66 0 0
-1426.92 0 0
721.063 0 0
294.546 0 0
-8953.66 0 0
-4903.15 0 0
6256.55 0 0
5771.24 0 0
15890.2 0 0
13092.4 0 0
-1714.89 0 0
134.549 0 0
-173.808 0 0
-541.814 0 0
8705.71 0 0
7157.99 0 0
757.06 0 0
782.862 0 0
-167.361 0 0
6484.97 0 0
8154.97 0 0
3232.24 0 0
3867.88 0 0
4385.99 0 0
1743.69 0 0
-5205.63 0 0
-3667.86 0 0
571.103 0 0
-3945.51 0 0
-2721.19 0 0
5839.98 0 0
10345.8 0 0
10483.3 0 0
8913.68 0 0
5335.18 0 0
6946.08 0 0
1861.45 0 0
5052.27 0 0
16795.9 0 0
6395.81 0 0
-6860.4 0 0
-224.851 0 0
7089.48 0 0
9354.13 0 0
6693.02 0 0
2159.72 0 0
3424.25 0 0
-1773.47 0 0
-1965.73 0 0
4559.07 0 0
10457.8 0 0
8314.91 0 0
8439.4 0 0
15449 0 0
4865.63 0 0
-1897.4 0 0
8756.24 0 0
14654.4 0 0
10696.7 0 0
11871 0 0
22469.7 0 0
21642.2 0 0
8840.6 0 0
4124.3 0 0
11588.2 0 0
14856.8 0 0
10935.3 0 0
14798.7 0 0
15978.7 0 0
11318.2 0 0
18128.3 0 0
27293.3 0 0
34796.5 0 0
37411.2 0 0
44494.1 0 0
59757 0 0
72854.7 0 0
100667 0 0
148549 0 0
216768 0 0
316510 0 0
459338 0 0
651981 0 0
761273 0 0
