0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.86000e+09 0.00000e+00 1.86000e+09 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.86000e+09 3.72000e+09 0.00000e+00 0.00000e+00 1.86000e+09 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 3.72000e+09 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 5.58000e+09 1.86000e+09 0.00000e+00 0.00000e+00 3.72000e+09 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.86000e+09 3.72000e+09 1.86000e+09 1.86000e+09 0.00000e+00 1.86000e+09 1.86000e+09 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.86000e+09 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.86000e+09 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 
0.00000e+00 1.86000e+09 0.00000e+00 0.00000e+00 1.86000e+09 0.00000e+00 0.00000e+00 1.86000e+09 0.00000e+00 0.00000e+00 1.86000e+09 0.00000e+00 0.00000e+00 7.44000e+09 0.00000e+00 5.58000e+09 3.72000e+09 0.00000e+00 3.72000e+09 0.00000e+00 1.86000e+09 9.30000e+09 3.72000e+09 1.86000e+09 5.58000e+09 5.58000e+09 5.58000e+09 5.58000e+09 0.00000e+00 3.72000e+09 0.00000e+00 3.72000e+09 0.00000e+00 3.72000e+09 3.72000e+09 3.72000e+09 7.44000e+09 3.72000e+09 1.86000e+09 7.44000e+09 3.72000e+09 5.58000e+09 1.86000e+09 3.72000e+09 7.44000e+09 0.00000e+00 1.86000e+09 5.58000e+09 1.86000e+09 1.86000e+09 3.72000e+09 5.58000e+09 1.86000e+09 5.58000e+09 1.86000e+09 3.72000e+09 1.86000e+09 0.00000e+00 1.86000e+09 1.86000e+09 1.86000e+09 0.00000e+00 0.00000e+00 0.00000e+00 3.72000e+09 3.72000e+09 5.58000e+09 1.86000e+09 0.00000e+00 1.86000e+09 0.00000e+00 1.86000e+09 1.86000e+09 3.72000e+09 0.00000e+00 1.86000e+09 0.00000e+00 0.00000e+00 1.86000e+09 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 
0.00000e+00 1.86000e+09 1.86000e+09 1.86000e+09 1.86000e+09 5.58000e+09 5.58000e+09 1.86000e+09 5.58000e+09 1.86000e+09 1.86000e+09 3.72000e+09 5.58000e+09 1.86000e+09 1.86000e+09 1.11600e+10 3.72000e+09 7.44000e+09 5.58000e+09 3.72000e+09 3.72000e+09 9.30000e+09 5.58000e+09 9.30000e+09 7.44000e+09 5.58000e+09 5.58000e+09 3.72000e+09 1.48800e+10 1.48800e+10 9.30000e+09 1.11600e+10 1.30200e+10 3.72000e+09 9.30000e+09 3.72000e+09 7.44000e+09 1.11600e+10 3.72000e+09 1.11600e+10 9.30000e+09 7.44000e+09 3.72000e+09 7.44000e+09 1.67400e+10 7.44000e+09 5.58000e+09 5.58000e+09 3.72000e+09 9.30000e+09 5.58000e+09 5.58000e+09 1.30200e+10 0.00000e+00 5.58000e+09 7.44000e+09 1.86000e+09 9.30000e+09 1.86000e+09 1.11600e+10 3.72000e+09 5.58000e+09 1.86000e+09 5.58000e+09 1.86000e+09 0.00000e+00 0.00000e+00 0.00000e+00 1.86000e+09 3.72000e+09 7.44000e+09 3.72000e+09 0.00000e+00 3.72000e+09 0.00000e+00 5.58000e+09 0.00000e+00 1.86000e+09 1.86000e+09 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.86000e+09 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 
0.00000e+00 0.00000e+00 3.72000e+09 3.72000e+09 5.58000e+09 1.86000e+09 1.86000e+09 9.30000e+09 7.44000e+09 7.44000e+09 7.44000e+09 1.86000e+09 1.30200e+10 7.44000e+09 7.44000e+09 0.00000e+00 5.58000e+09 1.11600e+10 7.44000e+09 7.44000e+09 7.44000e+09 1.86000e+09 1.11600e+10 5.58000e+09 1.86000e+10 1.30200e+10 1.30200e+10 2.97600e+10 1.67400e+10 2.97600e+10 7.44000e+09 7.44000e+09 1.48800e+10 1.30200e+10 1.48800e+10 2.04600e+10 9.30000e+09 7.44000e+09 1.86000e+10 1.67400e+10 1.30200e+10 1.30200e+10 1.30200e+10 1.11600e+10 1.67400e+10 2.23200e+10 1.67400e+10 1.11600e+10 7.44000e+09 1.48800e+10 1.11600e+10 9.30000e+09 3.72000e+09 1.11600e+10 1.11600e+10 3.72000e+09 1.86000e+10 9.30000e+09 5.58000e+09 1.11600e+10 9.30000e+09 7.44000e+09 1.86000e+09 5.58000e+09 0.00000e+00 9.30000e+09 3.72000e+09 3.72000e+09 5.58000e+09 3.72000e+09 0.00000e+00 9.30000e+09 0.00000e+00 3.72000e+09 1.86000e+09 5.58000e+09 1.86000e+09 0.00000e+00 0.00000e+00 1.86000e+09 1.86000e+09 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.86000e+09 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 
0.00000e+00 5.58000e+09 5.58000e+09 5.58000e+09 9.30000e+09 1.67400e+10 9.30000e+09 3.72000e+09 1.30200e+10 1.30200e+10 9.30000e+09 5.58000e+09 1.67400e+10 1.48800e+10 1.30200e+10 2.04600e+10 1.48800e+10 1.86000e+10 2.41800e+10 1.11600e+10 1.48800e+10 2.23200e+10 2.23200e+10 2.23200e+10 3.53400e+10 1.86000e+10 1.48800e+10 2.97600e+10 1.86000e+10 1.48800e+10 2.41800e+10 2.04600e+10 1.48800e+10 2.60400e+10 1.86000e+10 3.16200e+10 2.04600e+10 1.86000e+10 1.48800e+10 1.48800e+10 2.60400e+10 2.41800e+10 2.23200e+10 2.23200e+10 1.67400e+10 1.67400e+10 1.67400e+10 1.30200e+10 2.04600e+10 1.30200e+10 1.86000e+10 1.11600e+10 5.58000e+09 2.04600e+10 2.41800e+10 1.11600e+10 9.30000e+09 1.67400e+10 9.30000e+09 9.30000e+09 5.58000e+09 3.72000e+09 3.72000e+09 0.00000e+00 5.58000e+09 3.72000e+09 5.58000e+09 7.44000e+09 1.86000e+09 7.44000e+09 7.44000e+09 1.86000e+09 1.86000e+09 0.00000e+00 1.86000e+09 1.86000e+09 1.86000e+09 1.86000e+09 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.86000e+09 1.86000e+09 0.00000e+00 0.00000e+00 1.86000e+09 0.00000e+00 0.00000e+00 0.00000e+00 
3.72000e+09 1.86000e+09 7.44000e+09 1.11600e+10 1.11600e+10 1.30200e+10 1.86000e+10 1.11600e+10 1.48800e+10 2.60400e+10 1.67400e+10 1.11600e+10 3.34800e+10 2.79000e+10 2.04600e+10 2.97600e+10 3.72000e+10 2.60400e+10 2.97600e+10 3.72000e+10 4.65000e+10 1.86000e+10 3.16200e+10 2.41800e+10 3.72000e+10 4.09200e+10 2.97600e+10 3.90600e+10 3.53400e+10 4.27800e+10 5.02200e+10 2.60400e+10 2.04600e+10 4.27800e+10 2.97600e+10 3.16200e+10 3.16200e+10 2.23200e+10 2.23200e+10 3.90600e+10 3.16200e+10 2.79000e+10 2.60400e+10 2.04600e+10 2.23200e+10 2.60400e+10 1.48800e+10 1.86000e+10 2.79000e+10 1.67400e+10 2.79000e+10 1.48800e+10 1.48800e+10 9.30000e+09 7.44000e+09 9.30000e+09 1.67400e+10 9.30000e+09 1.11600e+10 1.11600e+10 1.11600e+10 9.30000e+09 5.58000e+09 5.58000e+09 9.30000e+09 3.72000e+09 9.30000e+09 3.72000e+09 7.44000e+09 7.44000e+09 7.44000e+09 5.58000e+09 5.58000e+09 3.72000e+09 3.72000e+09 1.86000e+09 1.86000e+09 1.86000e+09 0.00000e+00 5.58000e+09 1.86000e+09 1.86000e+09 1.86000e+09 1.86000e+09 0.00000e+00 1.86000e+09 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 
1.86000e+09 1.30200e+10 1.86000e+09 1.67400e+10 1.67400e+10 1.48800e+10 2.79000e+10 4.46400e+10 3.34800e+10 2.04600e+10 4.27800e+10 4.09200e+10 3.90600e+10 5.20800e+10 4.27800e+10 4.65000e+10 5.02200e+10 3.34800e+10 3.90600e+10 5.58000e+10 6.13800e+10 5.20800e+10 4.27800e+10 6.32400e+10 5.39400e+10 4.46400e+10 5.95200e+10 6.69600e+10 5.58000e+10 5.58000e+10 6.51000e+10 3.90600e+10 5.39400e+10 5.76600e+10 4.27800e+10 3.90600e+10 3.90600e+10 4.46400e+10 4.09200e+10 2.97600e+10 2.97600e+10 3.34800e+10 2.97600e+10 3.72000e+10 3.90600e+10 3.16200e+10 4.09200e+10 1.86000e+10 2.04600e+10 2.97600e+10 9.30000e+09 1.30200e+10 2.79000e+10 2.60400e+10 3.34800e+10 1.86000e+10 3.16200e+10 1.67400e+10 1.67400e+10 1.48800e+10 1.11600e+10 1.48800e+10 1.30200e+10 1.11600e+10 1.48800e+10 1.11600e+10 3.72000e+09 7.44000e+09 3.72000e+09 2.04600e+10 7.44000e+09 7.44000e+09 1.11600e+10 7.44000e+09 7.44000e+09 1.86000e+09 7.44000e+09 1.86000e+09 0.00000e+00 0.00000e+00 1.86000e+09 3.72000e+09 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 
1.86000e+09 2.04600e+10 4.09200e+10 3.90600e+10 4.65000e+10 7.25400e+10 8.55600e+10 6.13800e+10 9.48600e+10 9.48600e+10 9.48600e+10 6.32400e+10 7.81200e+10 1.06020e+11 1.02300e+11 9.48600e+10 1.11600e+11 1.04160e+11 8.74200e+10 7.99800e+10 8.37000e+10 1.02300e+11 9.30000e+10 8.18400e+10 7.44000e+10 7.44000e+10 7.06800e+10 8.37000e+10 7.44000e+10 6.13800e+10 7.25400e+10 5.95200e+10 7.99800e+10 5.58000e+10 5.20800e+10 4.46400e+10 6.88200e+10 6.13800e+10 6.88200e+10 5.58000e+10 5.95200e+10 5.76600e+10 3.53400e+10 4.83600e+10 4.09200e+10 3.53400e+10 4.27800e+10 3.34800e+10 3.53400e+10 4.09200e+10 3.72000e+10 3.34800e+10 2.79000e+10 2.60400e+10 2.04600e+10 1.67400e+10 1.86000e+10 1.67400e+10 2.04600e+10 2.41800e+10 2.23200e+10 2.23200e+10 1.30200e+10 1.11600e+10 9.30000e+09 1.67400e+10 1.67400e+10 1.11600e+10 9.30000e+09 1.11600e+10 7.44000e+09 3.72000e+09 3.72000e+09 1.11600e+10 1.86000e+09 5.58000e+09 3.72000e+09 1.86000e+09 1.86000e+09 5.58000e+09 0.00000e+00 0.00000e+00 1.86000e+09 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 
3.34800e+10 7.25400e+10 1.43220e+11 1.72980e+11 2.12040e+11 3.01320e+11 2.92020e+11 3.01320e+11 3.85020e+11 3.77580e+11 3.86880e+11 4.38960e+11 3.70140e+11 3.40380e+11 3.64560e+11 3.47820e+11 3.55260e+11 3.16200e+11 3.12480e+11 2.65980e+11 2.47380e+11 1.95300e+11 1.99020e+11 1.91580e+11 1.72980e+11 1.76700e+11 1.48800e+11 1.54380e+11 1.28340e+11 1.09740e+11 1.11600e+11 8.92800e+10 9.11400e+10 8.92800e+10 8.18400e+10 8.74200e+10 8.55600e+10 7.06800e+10 7.62600e+10 6.69600e+10 6.13800e+10 5.02200e+10 5.39400e+10 6.88200e+10 4.65000e+10 3.90600e+10 4.46400e+10 4.65000e+10 4.09200e+10 3.16200e+10 2.60400e+10 3.53400e+10 3.34800e+10 2.60400e+10 2.41800e+10 2.60400e+10 2.79000e+10 3.16200e+10 1.86000e+10 7.44000e+09 1.86000e+10 1.67400e+10 1.86000e+10 7.44000e+09 2.04600e+10 3.16200e+10 1.30200e+10 1.11600e+10 1.11600e+10 7.44000e+09 9.30000e+09 1.30200e+10 1.86000e+09 0.00000e+00 3.72000e+09 3.72000e+09 0.00000e+00 7.44000e+09 5.58000e+09 3.72000e+09 7.44000e+09 3.72000e+09 0.00000e+00 1.86000e+09 1.86000e+09 5.58000e+09 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 
5.58000e+10 1.32060e+11 2.56680e+11 3.92460e+11 5.13360e+11 6.24960e+11 7.51440e+11 8.42580e+11 9.07680e+11 1.00998e+12 1.13460e+12 1.14948e+12 1.19784e+12 1.26294e+12 1.20342e+12 1.20900e+12 1.16808e+12 1.22388e+12 1.04346e+12 9.78360e+11 8.77920e+11 8.44440e+11 7.40280e+11 6.13800e+11 5.76600e+11 4.78020e+11 3.92460e+11 3.51540e+11 3.19920e+11 2.58540e+11 2.30640e+11 1.95300e+11 1.71120e+11 1.78560e+11 1.13460e+11 1.37640e+11 9.48600e+10 7.62600e+10 1.06020e+11 7.62600e+10 7.25400e+10 7.62600e+10 6.32400e+10 5.95200e+10 6.32400e+10 5.39400e+10 4.65000e+10 4.46400e+10 7.81200e+10 3.34800e+10 4.27800e+10 5.02200e+10 3.16200e+10 4.65000e+10 1.86000e+10 5.58000e+10 4.27800e+10 2.23200e+10 2.41800e+10 1.48800e+10 3.72000e+10 1.86000e+10 2.04600e+10 1.86000e+10 2.23200e+10 1.67400e+10 1.86000e+10 9.30000e+09 3.72000e+09 2.04600e+10 1.30200e+10 1.11600e+10 7.44000e+09 7.44000e+09 5.58000e+09 1.11600e+10 1.86000e+09 5.58000e+09 3.72000e+09 3.72000e+09 1.86000e+09 0.00000e+00 1.86000e+09 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 
4.27800e+10 1.26480e+11 1.89720e+11 2.69700e+11 3.19920e+11 3.72000e+11 4.51980e+11 5.05920e+11 6.06360e+11 7.99800e+11 8.23980e+11 9.80220e+11 1.07880e+12 1.19412e+12 1.27410e+12 1.39128e+12 1.56798e+12 1.69632e+12 1.80048e+12 1.91580e+12 1.81722e+12 1.87116e+12 1.84698e+12 1.75212e+12 1.66098e+12 1.50474e+12 1.32990e+12 1.13460e+12 9.57900e+11 7.29120e+11 6.82620e+11 4.81740e+11 4.33380e+11 3.12480e+11 2.30640e+11 2.15760e+11 1.89720e+11 1.52520e+11 1.26480e+11 1.24620e+11 1.30200e+11 9.30000e+10 1.04160e+11 7.06800e+10 7.99800e+10 8.92800e+10 6.32400e+10 5.95200e+10 7.44000e+10 7.62600e+10 4.27800e+10 5.95200e+10 4.27800e+10 4.65000e+10 5.95200e+10 2.79000e+10 4.27800e+10 1.86000e+10 2.41800e+10 2.23200e+10 1.86000e+10 2.23200e+10 2.60400e+10 1.30200e+10 1.67400e+10 1.11600e+10 1.48800e+10 9.30000e+09 5.58000e+09 7.44000e+09 9.30000e+09 1.48800e+10 9.30000e+09 9.30000e+09 7.44000e+09 3.72000e+09 3.72000e+09 3.72000e+09 1.86000e+09 0.00000e+00 1.86000e+09 1.86000e+09 0.00000e+00 1.86000e+09 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 
2.41800e+10 1.00440e+11 1.48800e+11 2.10180e+11 2.84580e+11 2.95740e+11 3.40380e+11 4.61280e+11 5.54280e+11 6.36120e+11 6.37980e+11 7.16100e+11 7.92360e+11 8.50020e+11 9.69060e+11 9.48600e+11 1.22016e+12 1.24062e+12 1.35594e+12 1.58286e+12 1.64238e+12 1.84140e+12 2.17806e+12 2.17248e+12 2.20596e+12 2.24502e+12 2.19480e+12 2.15574e+12 2.07762e+12 1.96788e+12 1.67586e+12 1.46010e+12 1.14018e+12 9.31860e+11 6.71460e+11 6.26820e+11 4.57560e+11 3.57120e+11 2.64120e+11 1.91580e+11 1.93440e+11 1.28340e+11 1.41360e+11 1.11600e+11 1.06020e+11 9.85800e+10 7.99800e+10 7.25400e+10 6.13800e+10 5.76600e+10 3.90600e+10 5.39400e+10 4.65000e+10 5.95200e+10 3.90600e+10 3.72000e+10 2.23200e+10 4.27800e+10 2.79000e+10 2.97600e+10 3.53400e+10 3.34800e+10 1.48800e+10 1.67400e+10 1.11600e+10 2.04600e+10 1.48800e+10 7.44000e+09 9.30000e+09 1.30200e+10 9.30000e+09 9.30000e+09 9.30000e+09 1.86000e+09 7.44000e+09 5.58000e+09 3.72000e+09 1.86000e+09 1.86000e+09 1.86000e+09 3.72000e+09 3.72000e+09 1.86000e+09 1.86000e+09 0.00000e+00 0.00000e+00 0.00000e+00 1.86000e+09 0.00000e+00 0.00000e+00 
2.04600e+10 7.25400e+10 1.24620e+11 1.89720e+11 2.60400e+11 2.73420e+11 3.53400e+11 3.60840e+11 4.18500e+11 5.33820e+11 5.97060e+11 6.51000e+11 7.10520e+11 8.07240e+11 7.90500e+11 8.50020e+11 8.90940e+11 1.04718e+12 1.06392e+12 1.09554e+12 1.31502e+12 1.31130e+12 1.41174e+12 1.60704e+12 1.71864e+12 2.05530e+12 2.12040e+12 2.27106e+12 2.36964e+12 2.38824e+12 2.34546e+12 2.27106e+12 2.11110e+12 1.93626e+12 1.76328e+12 1.45080e+12 1.12716e+12 9.13260e+11 6.64020e+11 4.79880e+11 3.85020e+11 2.39940e+11 2.12040e+11 1.46940e+11 1.39500e+11 1.11600e+11 1.04160e+11 9.67200e+10 7.99800e+10 8.74200e+10 5.95200e+10 7.44000e+10 5.20800e+10 5.39400e+10 4.65000e+10 3.16200e+10 4.09200e+10 3.72000e+10 3.90600e+10 2.41800e+10 3.34800e+10 3.34800e+10 3.53400e+10 2.41800e+10 1.67400e+10 2.60400e+10 1.30200e+10 1.67400e+10 2.60400e+10 1.48800e+10 9.30000e+09 2.23200e+10 7.44000e+09 3.72000e+09 5.58000e+09 1.11600e+10 0.00000e+00 5.58000e+09 3.72000e+09 1.86000e+09 3.72000e+09 0.00000e+00 1.86000e+09 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 
