-744031 0 0
-641092 0 0
-454796 0 0
-318477 0 0
-224826 0 0
-155494 0 0
-109440 0 0
-75981.6 0 0
-55776.6 0 0
-43653 0 0
-32364.7 0 0
-25793.7 0 0
-23656.9 0 0
-23511.8 0 0
-21269.1 0 0
-21962.7 0 0
-23211.4 0 0
-14772.7 0 0
-3437.81 0 0
-4100.32 0 0
-11217.5 0 0
-19704.7 0 0
-9280.34 0 0
-2714.26 0 0
-13039 0 0
-12327.5 0 0
-10811.3 0 0
-8370.25 0 0
-8017.92 0 0
-14312.6 0 0
-11165 0 0
-4731.88 0 0
-8390.49 0 0
-8782.59 0 0
-11225.9 0 0
-9475.23 0 0
-1205.23 0 0
582.526 0 0
-44.0599 0 0
-3838.2 0 0
-8167.13 0 0
-7839.22 0 0
-10524.3 0 0
-8728.14 0 0
-3268.13 0 0
-1906.87 0 0
-4521.53 0 0
-1866.41 0 0
6111.35 0 0
-527.028 0 0
-3880.46 0 0
-5616.88 0 0
-5976.93 0 0
1790.92 0 0
1975.29 0 0
-10631.7 0 0
-13426.9 0 0
-3300.99 0 0
2327.49 0 0
1348.6 0 0
-4509.96 0 0
-9282.02 0 0
-12500 0 0
-7100.85 0 0
1327.72 0 0
12302.4 0 0
4232.23 0 0
-3560.12 0 0
4056.5 0 0
-655.251 0 0
-3391.1 0 0
-3229.47 0 0
-6649.9 0 0
-6688.82 0 0
-2547.41 0 0
-1226.42 0 0
-1590.73 0 0
-5148.11 0 0
-11295.1 0 0
-4632.37 0 0
4741.37 0 0
724.359 0 0
-6045.55 0 0
-3873.83 0 0
5329.95 0 0
2614.53 0 0
715.35 0 0
254.428 0 0
-840.104 0 0
1673.8 0 0
945.92 0 0
-2931.35 0 0
-1132.67 0 0
2348.3 0 0
196.506 0 0
-1116.6 0 0
50.7187 0 0
4761.69 0 0
1457.83 0 0
-1762.07 0 0
1026.34 0 0
221.915 0 0
-5513.33 0 0
-4849.61 0 0
-3948 0 0
4132.65 0 0
8937.15 0 0
1348.15 0 0
2736.83 0 0
1789.13 0 0
-2853.85 0 0
-2543.13 0 0
-1359.92 0 0
783.891 0 0
-9.89093 0 0
-1668.29 0 0
7657.51 0 0
16858.2 0 0
7174.88 0 0
1016.86 0 0
2704.97 0 0
-9194.49 0 0
-12421.9 0 0
-3550.94 0 0
742.878 0 0
6655.5 0 0
6485.65 0 0
-1360.12 0 0
-4974.26 0 0
-6751.81 0 0
3461.19 0 0
13657.8 0 0
5417.55 0 0
499.935 0 0
6100.79 0 0
6825.18 0 0
7090.99 0 0
1993.97 0 0
-5747.89 0 0
-2523.67 0 0
3929.98 0 0
10395.1 0 0
8510.11 0 0
3954.19 0 0
-451.072 0 0
-78.4714 0 0
5603.36 0 0
4170.89 0 0
2974.67 0 0
858.693 0 0
1734.98 0 0
1726.67 0 0
1003.73 0 0
7644.7 0 0
8842.73 0 0
2154.47 0 0
6149.78 0 0
5282.38 0 0
-855.746 0 0
-2633.63 0 0
1356.74 0 0
13754 0 0
12279.3 0 0
14188.2 0 0
13782.9 0 0
5300.59 0 0
3309.66 0 0
4197.46 0 0
7331.54 0 0
3318.43 0 0
3261.79 0 0
11541.1 0 0
3484.48 0 0
100.773 0 0
10796.7 0 0
10300.4 0 0
9837.41 0 0
14529.7 0 0
13877.6 0 0
10141.7 0 0
10489.4 0 0
14265.5 0 0
17039.8 0 0
14584.8 0 0
15288.3 0 0
20893.5 0 0
19276.6 0 0
18432.1 0 0
19457.8 0 0
24911.5 0 0
37275.4 0 0
45492.6 0 0
58656.8 0 0
73310.3 0 0
99077.8 0 0
150605 0 0
219325 0 0
315662 0 0
460250 0 0
649973 0 0
752770 0 0
